geracao;minFitness;maxFitness;avgFitness;time
1064;171;541;254;0.611276
1065;171;537;259;0.611862
1066;171;515;257;0.612441
1067;171;532;256;0.613014
1068;171;539;256;0.613577
1069;171;541;248;0.614139
1070;171;538;264;0.614727
1071;171;544;264;0.615314
1072;171;562;260;0.615874
1073;171;551;255;0.616437
1074;171;534;255;0.617005
1075;171;548;260;0.617584
1076;171;549;254;0.618157
1077;171;550;258;0.618733
1078;171;546;260;0.619298
1079;171;534;249;0.619859
1080;171;573;260;0.620424
1081;171;537;256;0.620998
1082;171;546;264;0.621575
1083;171;551;256;0.622142
1084;171;573;254;0.622706
1085;171;525;255;0.623280
1086;171;552;253;0.623848
1087;171;560;256;0.624422
1088;171;536;259;0.624992
1089;171;549;255;0.625558
1090;171;562;258;0.626129
1091;171;549;265;0.626712
1092;171;556;264;0.627300
1093;171;518;253;0.627879
1094;171;543;255;0.628463
1095;171;530;255;0.629048
1096;171;556;259;0.629628
1097;171;549;269;0.630220
1098;171;555;262;0.630809
1099;171;540;259;0.631380
1100;171;553;262;0.631958
1101;171;557;259;0.632531
1102;171;532;253;0.633098
1103;171;518;251;0.633662
1104;171;530;256;0.634233
1105;171;538;262;0.634812
1106;171;542;259;0.635378
1107;171;538;255;0.635958
1108;171;551;262;0.636534
1109;171;542;254;0.637099
1110;171;562;258;0.637657
1111;171;536;256;0.638233
1112;171;541;250;0.638798
1113;171;557;263;0.639371
1114;171;548;252;0.639937
1115;171;551;256;0.640499
1116;171;552;253;0.641068
1117;171;530;257;0.641638
1118;171;562;255;0.642205
1119;171;561;255;0.642768
1120;171;562;258;0.643340
1121;171;544;260;0.643925
1122;171;541;255;0.644499
1123;171;556;258;0.645069
1124;171;555;256;0.645646
1125;171;548;264;0.646226
1126;171;556;249;0.646798
1127;171;556;251;0.647367
1128;171;557;259;0.647937
1129;171;538;257;0.648515
1130;171;582;262;0.649098
1131;171;551;262;0.649689
1132;169;538;264;0.650268
1133;169;545;261;0.650849
1134;169;545;259;0.651424
1135;169;544;258;0.652008
1136;169;534;253;0.652591
1137;169;539;249;0.653168
1138;169;532;260;0.653745
1139;169;545;257;0.654323
1140;169;540;267;0.654910
1141;169;547;260;0.655494
1142;169;537;270;0.656092
1143;169;532;259;0.656676
1144;169;570;262;0.657285
1145;169;564;253;0.657861
1146;169;565;258;0.658441
1147;169;551;259;0.659018
1148;169;543;246;0.659580
1149;169;543;253;0.660155
1150;169;541;254;0.660732
1151;169;556;260;0.661309
1152;169;550;262;0.661890
1153;169;546;255;0.662471
1154;169;562;262;0.663060
1155;169;556;251;0.663636
1156;169;552;253;0.664210
1157;169;577;248;0.664778
1158;169;594;257;0.665354
1159;169;541;261;0.665937
1160;169;555;262;0.666517
1161;169;567;267;0.667108
1162;169;539;255;0.667689
1163;169;575;253;0.668264
1164;169;543;250;0.668830
1165;169;526;252;0.669401
1166;169;555;261;0.669977
1167;169;550;248;0.670548
1168;169;536;252;0.671111
1169;169;542;258;0.671699
1170;169;566;260;0.672277
1171;169;534;260;0.672855
1172;169;536;257;0.673431
1173;169;545;253;0.674014
1174;169;555;256;0.674585
1175;169;571;254;0.675164
1176;169;543;255;0.675744
1177;169;559;257;0.676335
1178;169;539;253;0.676924
1179;169;546;256;0.677509
1180;169;543;254;0.678094
1181;169;555;249;0.678670
1182;169;540;252;0.679243
1183;169;556;260;0.679813
1184;169;568;257;0.680392
1185;169;552;251;0.680969
1186;169;557;265;0.681559
1187;169;528;257;0.682143
1188;169;543;257;0.682728
1189;169;561;261;0.683308
1190;169;550;260;0.683893
1191;169;543;259;0.684477
1192;169;553;257;0.685062
1193;169;567;255;0.685643
1194;169;534;258;0.686219
1195;169;556;261;0.686808
1196;169;545;260;0.687388
1197;169;538;263;0.687975
1198;169;536;254;0.688557
1199;169;534;255;0.689135
1200;169;550;260;0.689725
1201;169;575;262;0.690314
1202;169;554;264;0.690905
1203;169;537;254;0.691482
1204;169;584;255;0.692070
1205;169;558;248;0.692638
1206;169;559;250;0.693208
1207;169;542;252;0.693782
1208;169;552;253;0.694355
1209;169;554;251;0.694924
1210;169;519;251;0.695500
1211;169;540;259;0.696081
1212;169;531;260;0.696665
1213;169;559;260;0.697254
1214;169;537;254;0.697829
1215;169;529;253;0.698390
1216;169;537;263;0.698965
1217;169;532;267;0.699548
1218;169;542;254;0.700132
1219;169;538;258;0.700710
1220;169;535;256;0.701287
1221;169;550;254;0.701854
1222;169;555;264;0.702437
1223;169;548;251;0.703012
1224;169;556;256;0.703575
1225;169;555;256;0.704157
1226;169;566;260;0.704745
1227;169;529;260;0.705325
1228;169;549;258;0.705912
1229;169;551;255;0.706498
1230;169;522;244;0.707064
1231;169;545;250;0.707639
1232;169;542;258;0.708235
1233;169;556;258;0.708816
1234;169;532;259;0.709407
1235;169;538;261;0.709988
1236;169;555;260;0.710578
1237;169;547;263;0.711168
1238;169;531;259;0.711749
1239;169;529;261;0.712339
1240;169;546;267;0.712925
1241;169;549;264;0.713514
1242;169;544;259;0.714101
1243;169;556;250;0.714682
1244;169;535;255;0.715259
1245;169;543;259;0.715839
1246;169;543;260;0.716418
1247;169;559;258;0.716997
1248;169;561;255;0.717576
1249;169;560;257;0.718152
1250;169;548;258;0.718749
1251;169;527;253;0.719326
1252;169;547;262;0.719910
1253;169;549;252;0.720491
1254;169;551;249;0.721069
1255;169;550;261;0.721645
1256;169;568;253;0.722221
1257;169;571;258;0.722800
1258;169;537;256;0.723377
1259;169;539;253;0.723962
1260;169;571;260;0.724542
1261;169;550;252;0.725124
1262;169;549;248;0.725692
1263;169;551;254;0.726260
1264;169;534;247;0.726829
1265;169;583;249;0.727393
1266;169;570;258;0.727970
1267;169;581;260;0.728561
1268;169;555;255;0.729146
1269;169;558;257;0.729724
1270;169;533;254;0.730303
1271;169;542;257;0.730876
1272;169;576;249;0.731442
1273;169;539;250;0.732011
1274;169;544;254;0.732582
1275;169;545;251;0.733158
1276;169;573;257;0.733728
1277;169;538;259;0.734313
1278;169;545;257;0.734880
1279;169;578;254;0.735464
1280;169;573;251;0.736037
1281;169;559;255;0.736616
1282;169;555;249;0.737185
1283;169;559;254;0.737760
1284;169;533;256;0.738332
1285;169;581;260;0.738922
1286;169;560;254;0.739507
1287;169;540;257;0.740091
1288;169;530;264;0.740684
1289;169;541;257;0.741258
1290;169;556;254;0.741832
1291;169;566;259;0.742404
1292;169;565;266;0.742992
1293;169;541;257;0.743572
1294;169;527;251;0.744140
1295;169;552;251;0.744707
1296;169;551;254;0.745279
1297;169;552;261;0.745857
1298;169;537;258;0.746449
1299;169;561;256;0.747030
1300;169;545;248;0.747606
1301;169;531;246;0.748167
1302;169;542;250;0.748760
1303;169;530;253;0.749329
1304;169;553;264;0.749912
1305;169;554;255;0.750514
1306;169;579;248;0.751082
1307;169;575;257;0.751655
1308;169;543;261;0.752237
1309;169;554;260;0.752837
1310;169;547;260;0.753424
1311;169;568;255;0.754002
1312;169;554;246;0.754565
1313;169;550;263;0.755151
1314;169;541;266;0.755754
1315;169;540;252;0.756346
1316;169;545;255;0.756926
1317;169;549;257;0.757505
1318;169;561;259;0.758084
1319;169;531;271;0.758679
1320;169;558;256;0.759266
1321;169;556;257;0.759848
1322;169;560;258;0.760422
1323;169;576;277;0.761017
1324;169;527;260;0.761602
1325;169;533;254;0.762185
1326;169;553;263;0.762775
1327;169;536;263;0.763371
1328;169;552;256;0.763954
1329;169;525;263;0.764537
1330;169;538;258;0.765122
1331;169;560;256;0.765694
1332;169;556;255;0.766279
1333;169;569;249;0.766850
1334;169;527;254;0.767424
1335;169;584;259;0.768006
1336;169;581;256;0.768588
1337;169;544;255;0.769163
1338;169;535;256;0.769735
1339;169;542;259;0.770321
1340;169;537;256;0.770923
1341;169;532;259;0.771522
1342;169;548;256;0.772106
1343;169;553;262;0.772694
1344;169;563;258;0.773324
1345;169;544;247;0.773890
1346;169;548;250;0.774461
1347;169;552;258;0.775044
1348;169;574;253;0.775623
1349;169;552;257;0.776198
1350;169;550;249;0.776785
1351;169;549;261;0.777404
1352;169;545;269;0.778010
1353;169;555;268;0.778616
1354;169;541;252;0.779196
1355;169;537;249;0.779762
1356;169;559;255;0.780339
1357;169;541;263;0.780932
1358;169;544;261;0.781524
1359;169;568;264;0.782121
1360;169;539;259;0.782706
1361;169;559;257;0.783269
1362;169;569;254;0.783847
1363;169;572;252;0.784437
1364;169;553;260;0.785026
1365;169;521;246;0.785601
1366;169;550;259;0.786179
1367;169;553;250;0.786750
1368;169;527;253;0.787328
1369;169;528;261;0.787915
1370;169;542;259;0.788505
1371;169;547;254;0.789080
1372;169;561;263;0.789670
1373;169;550;262;0.790264
1374;169;548;260;0.790858
1375;169;554;267;0.791455
1376;169;527;261;0.792042
1377;169;561;251;0.792614
1378;169;561;251;0.793180
1379;169;544;258;0.793759
1380;169;543;259;0.794342
1381;169;568;263;0.794932
1382;169;542;258;0.795522
1383;169;578;259;0.796102
1384;169;546;259;0.796689
1385;169;556;251;0.797241
1386;169;558;259;0.797814
1387;169;581;263;0.798391
1388;169;539;257;0.798968
1389;169;552;266;0.799552
1390;169;549;255;0.800129
1391;169;557;257;0.800707
1392;169;551;262;0.801283
1393;169;542;258;0.801864
1394;169;548;256;0.802446
1395;169;539;255;0.803031
1396;169;533;253;0.803605
1397;169;528;256;0.804186
1398;169;543;249;0.804765
1399;169;537;257;0.805345
1400;169;573;257;0.805924
1401;169;539;254;0.806505
1402;169;555;257;0.807084
1403;169;556;254;0.807654
1404;169;533;251;0.808219
1405;169;555;259;0.808797
1406;169;557;252;0.809364
1407;169;537;256;0.809940
1408;169;525;258;0.810533
1409;169;539;260;0.811120
1410;169;569;258;0.811695
1411;169;564;262;0.812278
1412;169;575;263;0.812859
1413;169;540;260;0.813444
1414;169;552;255;0.814029
1415;169;550;258;0.814615
1416;169;565;249;0.815183
1417;169;544;252;0.815753
1418;169;572;258;0.816334
1419;168;552;260;0.816907
1420;168;540;260;0.817503
1421;168;535;258;0.818087
1422;168;549;243;0.818643
1423;168;564;259;0.819203
1424;168;537;257;0.819779
1425;168;550;256;0.820354
1426;168;558;257;0.820929
1427;168;538;259;0.821508
1428;168;546;258;0.822088
1429;168;543;254;0.822663
1430;168;540;252;0.823242
1431;168;562;265;0.823830
1432;168;546;260;0.824406
1433;168;534;253;0.824973
1434;168;585;255;0.825543
1435;168;540;254;0.826125
1436;168;555;267;0.826717
1437;168;552;258;0.827303
1438;168;551;250;0.827879
1439;168;541;258;0.828463
1440;168;554;258;0.829041
1441;168;547;258;0.829626
1442;168;548;255;0.830198
1443;168;541;254;0.830786
1444;168;535;248;0.831362
1445;168;550;252;0.831933
1446;168;533;257;0.832512
1447;168;536;248;0.833078
1448;168;540;254;0.833645
1449;168;551;250;0.834217
1450;168;547;256;0.834803
1451;168;520;261;0.835388
1452;168;542;259;0.835969
1453;168;541;261;0.836554
1454;168;564;260;0.837137
1455;168;562;256;0.837718
1456;168;575;254;0.838300
1457;168;546;262;0.838870
1458;168;563;265;0.839457
1459;168;550;260;0.840077
1460;168;540;262;0.840660
1461;168;533;260;0.841230
1462;168;555;263;0.841817
1463;168;532;254;0.842402
1464;168;557;261;0.842984
1465;168;535;250;0.843557
1466;168;560;249;0.844125
1467;168;551;252;0.844693
1468;168;559;258;0.845275
1469;168;550;251;0.845846
1470;168;561;256;0.846416
1471;168;547;246;0.846988
1472;168;527;250;0.847554
1473;168;550;256;0.848137
1474;168;580;253;0.848712
1475;168;543;250;0.849281
1476;168;553;251;0.849854
1477;168;556;261;0.850452
1478;168;535;263;0.851035
1479;168;546;258;0.851621
1480;168;537;266;0.852215
1481;168;564;263;0.852799
1482;168;579;253;0.853375
1483;168;561;258;0.853948
1484;168;568;254;0.854521
1485;168;558;253;0.855086
1486;168;527;254;0.855667
1487;168;565;252;0.856242
1488;168;541;246;0.856805
1489;168;569;253;0.857376
1490;168;575;249;0.857947
1491;168;582;264;0.858528
1492;168;558;252;0.859108
1493;168;551;251;0.859675
1494;168;541;257;0.860255
1495;168;545;254;0.860838
1496;168;562;259;0.861425
1497;168;546;256;0.861998
1498;168;552;254;0.862572
1499;168;551;256;0.863145
1500;168;551;263;0.863728
1501;168;548;259;0.864306
1502;168;535;251;0.864872
1503;168;541;258;0.865454
1504;168;541;255;0.866028
1505;168;539;253;0.866600
1506;168;558;253;0.867150
1507;168;548;261;0.867736
1508;168;542;263;0.868400
1509;168;552;259;0.869061
1510;168;538;253;0.869711
1511;168;537;251;0.870345
1512;168;542;250;0.870974
1513;168;554;251;0.871607
1514;168;538;263;0.872192
1515;168;561;256;0.872773
1516;168;549;254;0.873356
1517;168;536;251;0.873929
1518;168;545;257;0.874512
1519;168;570;256;0.875086
1520;168;539;266;0.875675
1521;168;564;267;0.876261
1522;168;551;261;0.876853
1523;168;572;257;0.877432
1524;168;537;260;0.878013
1525;168;543;253;0.878593
1526;168;552;261;0.879183
1527;168;564;251;0.879757
1528;168;532;255;0.880332
1529;168;539;264;0.880912
1530;168;549;266;0.881513
1531;168;538;254;0.882087
1532;168;542;251;0.882650
1533;168;583;258;0.883223
1534;168;538;253;0.883798
1535;168;552;255;0.884378
1536;168;532;267;0.884968
1537;168;548;259;0.885547
1538;168;519;255;0.886127
1539;168;545;259;0.886706
1540;168;543;255;0.887276
1541;168;540;256;0.887846
1542;168;554;261;0.888424
1543;168;549;251;0.888991
1544;168;544;267;0.889578
1545;168;536;255;0.890168
1546;168;562;266;0.890766
1547;168;540;248;0.891339
1548;168;544;258;0.891917
1549;168;531;253;0.892502
1550;168;546;262;0.893081
1551;168;554;257;0.893663
1552;168;548;252;0.894237
1553;168;556;258;0.894812
1554;168;539;257;0.895388
1555;168;522;254;0.895967
1556;168;529;250;0.896532
1557;168;531;252;0.897094
1558;168;553;258;0.897666
1559;168;542;258;0.898243
1560;168;555;254;0.898821
1561;168;543;257;0.899393
1562;168;541;254;0.899976
1563;168;555;250;0.900545
1564;168;561;264;0.901130
1565;168;560;256;0.901702
1566;168;538;263;0.902296
1567;168;539;263;0.902875
1568;168;564;260;0.903451
1569;168;550;258;0.904029
1570;168;562;247;0.904593
1571;168;567;255;0.905164
1572;168;546;267;0.905752
1573;168;541;265;0.906345
1574;168;538;249;0.906922
1575;168;549;259;0.907499
1576;168;542;247;0.908057
1577;168;549;251;0.908627
1578;168;539;247;0.909181
1579;168;547;256;0.909752
1580;168;530;254;0.910330
1581;168;564;250;0.910910
1582;168;553;253;0.911483
1583;168;545;253;0.912059
1584;168;547;249;0.912622
1585;168;553;258;0.913196
1586;168;545;250;0.913779
1587;168;550;249;0.914348
1588;168;539;254;0.914911
1589;168;546;260;0.915490
1590;168;544;252;0.916062
1591;168;549;263;0.916640
1592;168;558;255;0.917211
1593;168;549;265;0.917792
1594;168;534;257;0.918373
1595;168;525;248;0.918947
1596;168;543;247;0.919514
1597;168;540;257;0.920093
1598;168;549;257;0.920667
1599;168;557;250;0.921235
1600;168;587;252;0.921800
1601;168;571;256;0.922378
1602;168;548;250;0.922958
1603;168;516;250;0.923535
1604;168;560;249;0.924105
1605;168;535;247;0.924659
1606;168;550;258;0.925231
1607;168;549;252;0.925792
1608;168;554;251;0.926355
1609;168;546;260;0.926932
1610;168;537;259;0.927517
1611;168;533;260;0.928103
1612;168;541;261;0.928688
1613;168;553;254;0.929264
1614;168;565;253;0.929843
1615;168;535;260;0.930420
1616;168;536;252;0.930990
1617;168;529;253;0.931591
1618;168;555;256;0.932155
1619;168;542;256;0.932728
1620;168;551;247;0.933293
1621;168;555;248;0.933848
1622;168;540;249;0.934409
1623;168;564;252;0.934983
1624;168;555;265;0.935569
1625;168;545;257;0.936151
1626;168;527;259;0.936736
1627;168;547;264;0.937327
1628;168;555;259;0.937916
1629;168;544;254;0.938491
1630;168;555;257;0.939066
1631;168;527;251;0.939639
1632;168;552;257;0.940224
1633;168;538;259;0.940806
1634;168;556;262;0.941389
1635;168;541;262;0.941977
1636;168;552;269;0.942571
1637;168;561;268;0.943168
1638;168;532;260;0.943750
1639;168;542;270;0.944341
1640;168;547;254;0.944917
1641;168;536;258;0.945510
1642;168;548;256;0.946085
1643;168;539;252;0.946663
1644;168;536;255;0.947238
1645;168;542;254;0.947810
1646;168;567;260;0.948388
1647;168;537;250;0.948962
1648;168;528;252;0.949529
1649;168;560;253;0.950098
1650;168;594;261;0.950689
1651;168;551;262;0.951281
1652;168;547;248;0.951845
1653;168;547;259;0.952426
1654;168;552;255;0.953006
1655;168;544;248;0.953565
1656;168;527;242;0.954119
1657;168;548;259;0.954689
1658;168;539;267;0.955281
1659;166;531;264;0.955871
1660;166;582;249;0.956440
1661;166;556;259;0.957013
1662;166;549;257;0.957587
1663;166;550;263;0.958176
1664;166;595;253;0.958755
1665;166;555;261;0.959335
1666;166;544;251;0.959908
1667;166;551;249;0.960477
1668;166;541;256;0.961053
1669;166;542;258;0.961621
1670;166;534;253;0.962192
1671;166;543;256;0.962772
1672;166;544;258;0.963359
1673;166;559;256;0.963940
1674;166;555;255;0.964520
1675;166;555;250;0.965095
1676;166;546;261;0.965678
1677;166;553;266;0.966277
1678;166;554;256;0.966867
1679;166;560;253;0.967444
1680;166;535;255;0.968018
1681;166;554;251;0.968594
1682;166;540;254;0.969170
1683;166;539;248;0.969739
1684;166;546;262;0.970319
1685;166;536;256;0.970896
1686;166;553;261;0.971473
1687;166;546;253;0.972055
1688;166;559;253;0.972628
1689;166;555;256;0.973204
1690;166;542;258;0.973786
1691;166;547;255;0.974373
1692;166;561;259;0.974962
1693;166;569;256;0.975534
1694;166;524;250;0.976110
1695;166;549;250;0.976677
1696;166;556;255;0.977253
1697;166;571;253;0.977826
1698;166;539;258;0.978411
1699;166;542;249;0.978989
1700;166;550;252;0.979546
1701;166;551;252;0.980119
1702;166;559;258;0.980699
1703;166;534;255;0.981279
1704;166;567;250;0.981842
1705;166;547;259;0.982412
1706;166;553;259;0.982999
1707;166;545;257;0.983582
1708;166;575;260;0.984166
1709;166;539;256;0.984741
1710;166;545;258;0.985321
1711;166;554;259;0.985897
1712;166;524;257;0.986477
1713;166;549;256;0.987059
1714;166;562;257;0.987640
1715;166;575;262;0.988233
1716;166;548;257;0.988822
1717;166;560;252;0.989401
1718;166;548;252;0.989975
1719;166;550;245;0.990536
1720;166;553;259;0.991110
1721;166;553;252;0.991681
1722;166;528;252;0.992257
1723;166;532;261;0.992837
1724;166;573;267;0.993432
1725;166;530;258;0.994020
1726;166;558;255;0.994597
1727;166;541;256;0.995184
1728;166;539;247;0.995761
1729;166;534;253;0.996337
1730;166;542;252;0.996914
1731;166;548;258;0.997497
1732;166;532;265;0.998080
1733;166;562;259;0.998668
1734;166;554;252;0.999245
1735;166;547;253;0.999824
1736;166;545;261;1.000401
1737;166;550;252;1.000987
1738;166;557;256;1.001560
1739;166;553;255;1.002140
1740;166;555;257;1.002725
1741;166;534;261;1.003314
1742;166;562;253;1.003905
1743;166;568;263;1.004503
1744;166;534;258;1.005091
1745;166;550;250;1.005668
1746;166;547;254;1.006237
1747;166;555;250;1.006806
1748;166;541;248;1.007377
1749;166;543;252;1.007955
1750;166;543;260;1.008524
1751;166;545;252;1.009105
1752;166;542;245;1.009671
1753;166;560;253;1.010249
1754;166;555;266;1.010839
1755;166;565;260;1.011424
1756;166;539;253;1.012011
1757;166;543;246;1.012574
1758;166;545;255;1.013148
1759;166;533;251;1.013715
1760;166;563;253;1.014297
1761;166;553;261;1.014869
1762;166;522;258;1.015452
1763;166;545;257;1.016034
1764;166;543;260;1.016608
1765;166;556;261;1.017196
1766;166;536;251;1.017774
1767;166;560;266;1.018361
1768;166;546;255;1.018930
1769;166;546;252;1.019500
1770;166;540;255;1.020076
1771;166;540;254;1.020651
